CUSTOMER,ITEM,VENDOR,COMMODITY CODE,PRICE Level,UNIT PRICE
BELLA MIA,LG POWDER FREE VINYL GLOVE 1M/10/100/CS VFL  CHESAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,VINYL GLOVES,Custom,330936
BELLA MIA,EXTRA LARGE POWDER FREE VINYL GLOVE 1M/10/100/CS VFX  CHESAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,VINYL GLOVES,Custom,330937
BELLA MIA,DC109100B000 10.5X9.5 1-COMP BLK BASE HINGE CONT  132/CS,8720 PACTIV LLC,POLYPRO HINGE,Custom,323251
BELLA MIA,CH96 6X9 NYLON GREEN SCRUB PAD60/CS  CHESAPEAKE,11834 ACS CLEANING PRODUCTS GROUP,PAD HAND MISCELLANEOUS,Custom,510694
ROYAL MAINTENANCE,ACM122 12X2M FOODSERVICE FILM,570 ANCHOR PACKAGING INC.,FILM FOODSERVICE,Custom,310052
MEDSTAR AMBULATORY FEDERAL HI,32006 DIXIE ULTRA NAPKIN 6M/CSWHITE 2 PLY EASYNAP,3735 GEORGIA-PACIFIC CORPORATION,NAPKINS FOR DISPENSER,Custom,432001
MEDSTAR AMBULATORY FEDERAL HI,48580 FLAT FACIAL ANGEL 30/CS,3735 GEORGIA-PACIFIC CORPORATION,FACIAL TISSUE,Custom,440469
MISSION BBQ ROANOKE  VA LLC,MISSION BBQ KRAFT SHOPPER12X9X15.5 BROWN KRAFT 200/CS,3283 FLEXO CONVERTERS USA  INC.,SHOPPERS BROWN,Custom,MIS125
MISSION BBQ ROANOKE  VA LLC,SN200V-3L Black FOAM HINGE CONTVENTED  CONTAINER 1-COMPT 200/,3720 GENPAK LLC,CONTAINER HINGED FOAM,Custom,120114
MISSION BBQ ANNAPOLIS LLC,200APBS 2OZ Black PLAS SOUFFLE2500/CS  CHESAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,SOUFFLE PLASTIC,Custom,031526
MISSION BBQ CATERING,SN200V-3L Black FOAM HINGE CONTVENTED  CONTAINER 1-COMPT 200/,3720 GENPAK LLC,CONTAINER HINGED FOAM,Custom,120114
MISSION BBQ CATERING,40X48 16MIC Clear Canliner 10/25/CS 40-45 GALLON,4519 I.B.S. SOLUTIONS CORP,CANLINER HIGH DENSITY ROLL,Custom,504491
OUZO BAY,OUZO BAY 4" ROUND COASTER 250080PT  84R4DB OUZO BAY,11180 PENINSULA/SONOCO COMPANY,STANCAPS,Custom,801636
OUZO BAY,PET16 16OZ CLEAR PET CUP 1MPTC16-D98,2975 EATERY ESSENTIALS,CUP PET CLEAR,Custom,100345
OUZO BAY,ATLAS 10X7X12 PAPER SHOPPER WHITE BAG PRINTED BLACK 300/CS,5670 KAL PAC CORP.,BAG HEAVY DUTY RETAIL,Custom,ATL108
OUZO BAY,CH1-10L Clear LID F/12-16OZ RECTCONT NO VENT 400/CS,8897 PLACON CORPORATION,CONTAINER MICROWAVE,Custom,121175
OUZO BAY,11276/01 CHAMPAGNE FLUTE 8OZLUIGI BORMIOLI - 24/CS - STOCK,928 BAUSCHER HEPP INC,GLASSWARE,Custom,211276
OUZO BAY,SOIREE CHAMPAGNE FLUTE 6.5OZ12/CS GLASS 4078007 - STOCK,2764 DOT FOODS  INC.,GLASSWARE,Custom,920370
OUZO BAY,L5757 ROCKS GLASS 8-1/2OZ12/CS - STOCK,1711 CARDINAL INTERNATIONAL INC,GLASSWARE,Custom,905757
ROOTS NATURAL KITCHEN,***SN200V-3L 1COMP Black FOAMHINGE VENTED CONT  200/CS,3720 GENPAK LLC,CONTAINER HINGED FOAM,Custom,R120114
LITTLE BEAST CAFE & BISTRO,IC12 12oz DUO SHIELD HOT CUP600/CS,2440 DART CONTAINER CORPORATION,CUPS HOT,Custom,030280
LITTLE BEAST CAFE & BISTRO,10X10X2 WHITE CLAYCOAT UNPRINTED PIZZA BOX 100/BD,9055 PCA CORRUGATED AND DISPLAY LLC,BOX PIZZA CHIPBOARD,Custom,350010
PEETS COFFEE & TEA 616,12024402 2PLY MINI TORK T.T.12/CS ADVANCED MINI JUMBO 750',10620 ESSITY PROFESSIONAL HYGIENE,TOILET TISSUE TT 2PLY,Custom,464402
PEETS COFFEE & TEA 616,2790WBR 9" BROWN GIANT STRAWWRAPPED 4/300/CS  PLASTIC,2591 DIAMOND STRAW INC,STRAWS WRAPPED,Custom,241092
PEETS COFFEE & TEA 616,54-501 3 GAL FILTER 2/25018" X 7.5" COFFEE/TEA FILTER,10146 ROCKLINE INDUSTRIES,FILTERS,Custom,UFU3
PEETS COFFEE & TEA 616,8X8 NATURAL PAPER  LINER 5M/CSCHROME FREE,8918 PATERSON PACIFIC PARCHMENT CO,PANLINERS,Custom,010384
PEETS COFFEE & TEA 616,24PX PEETS 24OZ COLD CUP 600/,2440 DART CONTAINER CORPORATION,CUP POLYPRO,Custom,823836
PEETS COFFEE & TEA 616,PEETS 12-20OZ COFFEE SLEEVE 1MNEW PRINT,140 ACTIVE DIFFERENCE LTD,COFFEE SLEEVES,Custom,802889
PEETS COFFEE & TEA 616,16PX PEETS 16OZ COLD CUP 1M/CS,2440 DART CONTAINER CORPORATION,CUP POLYPRO,Custom,823830
PEETS COFFEE & TEA 616,HX860 PEETS SNAK PAK 2M/CS6.5X1X8 PINCH BOTTOM BAG,14061 ZENITH SPECIALTY BAG CO INC,BAG SANDWICH,Custom,010332
PEETS COFFEE & TEA 616,43X48 22MIC Black Canliner 6/25/CS GLUTTON,4519 I.B.S. SOLUTIONS CORP,CANLINER HIGH DENSITY ROLL,Custom,504347
PEETS COFFEE & TEA 616,SMR-12 12oz PEETS HOT CUP 1M/CS,3190 GRAPHIC PACKAGING INT'L LLC,CUPS HOT,Custom,804831
PEETS COFFEE & TEA 616,LHRDS-16 WHITE SIP DOME LID1200/CS,3190 GRAPHIC PACKAGING INT'L LLC,LID HOT CUP,Custom,030194
PEETS COFFEE & TEA 616,SMR-6 6oz PEETS HOT CUP 1M/CS,3190 GRAPHIC PACKAGING INT'L LLC,CUPS HOT,Custom,804836
PEETS COFFEE & TEA 616,SMR-16 16oz PEETS HOT CUP1M/CS,3190 GRAPHIC PACKAGING INT'L LLC,CUPS HOT,Custom,804832
PEETS COFFEE & TEA 616,290088 KRAFT TORK ROLL TOWEL 6/700',10620 ESSITY PROFESSIONAL HYGIENE,TOWEL ROLL,Custom,452900
PEETS COFFEE & TEA 616,626TS Clear PET SLOT FLAT LID1M/CS,2440 DART CONTAINER CORPORATION,LID COLD CUP,Custom,922187
PEETS COFFEE & TEA 616,PEETS MISSY SHOPPER  250/BDKRAFT 10X5X13,11094 SOUTHWEST TRADER'S,SHOPPERS BROWN,Custom,802837
CAPITAL BLDG. SERVICE,3# KRAFT SO BAGS 500/BDL18403,2780 DURO HILEX POLY LLC,BAGS GROCERY KRAFT,Custom,010006
RIVERSIDE TAPHOUSE,200APS 2OZ Clear SOUFFLE 2500/CSPLASTIC   CHESAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,SOUFFLE PLASTIC,Custom,031522
RIVERSIDE TAPHOUSE,200APL 2OZ SOUFFLE LID 2500/CS2OZ AND 1.5OZ  CHESAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,LIDS SOUFFLE,Custom,031530
RIVERSIDE TAPHOUSE,13X7X17 65#BROWN KRAFT SHOPPERRECYC SUPRMART  250/CS,3283 FLEXO CONVERTERS USA  INC.,SHOPPERS BROWN,Custom,012200
RIVERSIDE TAPHOUSE,92160A50 160oz Black BOWL  50/CS,10650 SABERT CORPORATION,CATER BOWL/LIDS,Custom,088360
RIVERSIDE TAPHOUSE,CH1-16 16OZ Black RECT CONTAINERMICROWAVEABLE 400/CS,8897 PLACON CORPORATION,CONTAINER MICROWAVE,Custom,121172
RIVERSIDE TAPHOUSE,CH1-10L Clear LID F/12-16OZ RECTCONT NO VENT 400/CS,8897 PLACON CORPORATION,CONTAINER MICROWAVE,Custom,121175
RIVERSIDE TAPHOUSE,CH2-32 32OZ Black RECT CONTAINERMICROWAVEABLE 200/CS,8897 PLACON CORPORATION,CONTAINER MICROWAVE,Custom,121174
RIVERSIDE TAPHOUSE,CH2-10L Clear LID F/24-32OZ RECTCONT NO VENT 200/CS,8897 PLACON CORPORATION,CONTAINER MICROWAVE,Custom,121176
RIVERSIDE TAPHOUSE,318-40 1/3 DEEP STEAM PAN200/CS,3900 HFA INC.,STEAM PAN ALUMINUM,Custom,370318
RIVERSIDE TAPHOUSE,4030-25-200FC 1/3 FOIL STEAMPAN LID FULL CURL 200/CS,3900 HFA INC.,STEAM PAN ALUMINUM,Custom,372043
RIVERSIDE TAPHOUSE,ECO-9HW 9" COMPOSTABLE HINGE200/CS   KRAFT  WHEAT,3711 ECO-PRODUCTS  PBC,FIBER HINGE,Custom,150305
RIVERSIDE TAPHOUSE,ECO-6HW 6" COMPOSTABLE HINGE4/100/CS,3711 ECO-PRODUCTS  PBC,FIBER HINGE,Custom,150304
RIVERSIDE TAPHOUSE,BLEACH CHLOR-GLO  4/1GAL4942,11158 SPECTRUM SERVICES,DISINFECTANTS,Custom,510793
RIVERSIDE TAPHOUSE,PET32 32OZ PET CLEAR CUP 300/CHESAPEAKE  PTC32-D107A,2975 EATERY ESSENTIALS,CUP PET CLEAR,Custom,100356
RIVERSIDE TAPHOUSE,NP310A 15X17 2PLY DIN NAP 3M1/8 FOLD WHITE DINNER NAPKIN,10620 ESSITY PROFESSIONAL HYGIENE,NAPKINS DINNER,Custom,430241
RIVERSIDE TAPHOUSE,PET16 16OZ CLEAR PET CUP 1MPTC16-D98,2975 EATERY ESSENTIALS,CUP PET CLEAR,Custom,100345
RIVERSIDE TAPHOUSE,FL12PET PET FLAT LID 10/100/CWITH  STRAW SLOT CHESAPEAKE,2975 EATERY ESSENTIALS,LIDS COLD CUP,Custom,100354
RIVERSIDE TAPHOUSE,BRT900 900' KRAFT ROLL TOWEL 6/CSCHESAPEAKE,4401 AMERICAN PAPER CONVERTING,TOWEL ROLL,Custom,453002
RIVERSIDE TAPHOUSE,JRT 2PLY 9" Jumbo Toilet Tissue 1000ft  12/cs,7728 NP&PC - SOFIDEL,TOILET TISSUE JUMBO,Custom,460210
RIVERSIDE TAPHOUSE,FL32PET 32OZ Clear SLOT LID 500/CHESAPEAKE  PTLID-F107SS,2975 EATERY ESSENTIALS,LIDS COLD CUP,Custom,100357
RIVERSIDE TAPHOUSE,38X58 1.7MIL Black Canliner 100/CSVCX-3858X FLAT PK,340 ALUF PLASTICS DIVISION,CANLINER LIN/LOW,Custom,501348
RIVERSIDE TAPHOUSE,414038 KIT (Black F K,T-S, NAP)250/CS HWPS,7665 NATIONAL PAPER & PLASTICS CO.,CUTLERY KITS,Custom,130476
RIVERSIDE TAPHOUSE,1114169 SANITIZER 4/2# KAY SOLIDSENSE,5700 KAY CHEMICAL COMPANY,WAREWSH SANITIZER,Custom,513787
RIVERSIDE TAPHOUSE,AZU1L REFRESH AZURE FOAM SOAP6/1LTR  HAND SOAP,2496 DEB USA  INC.,SOAP HAND,Custom,557218
RIVERSIDE TAPHOUSE,PET9 9OZ PET SQUAT CUP 1M/CSCLEAR   20/50/cs RPET,2975 EATERY ESSENTIALS,CUP PET CLEAR,Custom,100342
RIVERSIDE TAPHOUSE,PET10 10OZ CLEAR PET CUP 1M/CPTC10-D78,2975 EATERY ESSENTIALS,CUP PET CLEAR,Custom,100343
RIVERSIDE TAPHOUSE,PET20 20OZ CLEAR PET CUP 1M/CSPTC20-D98,2975 EATERY ESSENTIALS,CUP PET CLEAR,Custom,100346
RIVERSIDE TAPHOUSE,PET24 24OZ PET CLEAR CUP 600/CPTC24-D98,2975 EATERY ESSENTIALS,CUP PET CLEAR,Custom,100347
FUTURECARE CANTON HARBOR N/W,2543 BLACK 28QT WASTEBASKTFIRE RESISTANT,8822 RUBBERMAID COMMERCIAL PRODUCTS,WASTE INDOOR CAN,Custom,552543BL
FUTURECARE CANTON HARBOR N/W,2610 GRAY 10GAL CONTAINER6/CS BRUTE,8822 RUBBERMAID COMMERCIAL PRODUCTS,WASTE UTILITY CANS,Custom,552610
FUTURECARE CANTON HARBOR N/W,4254 OVER THE SPILL PAD 25/PK12PK/CS 15.75"1X14"W WITH HEADER,8822 RUBBERMAID COMMERCIAL PRODUCTS,DUSTPANS,Custom,554254
ST.CHARLES ANIMAL HOSPITAL,180308 10X10 BITTERSWEET BEV2PLY 1M/CS (ORANGE) BEVNAP,4150 HOFFMASTER GROUP INC,NAPKIN BEVERAGE,Custom,430387
ST.CHARLES ANIMAL HOSPITAL,CXP-3858X 38X58 Black Canliner 100 1.7MIL  COEX MICROBAN 55GAL,340 ALUF PLASTICS DIVISION,CANLINER LIN/LOW,Custom,500119
ST.CHARLES ANIMAL HOSPITAL,EMI-601LP Clear NOTION DOME LID1M/CS,2863 EMI YOSHI INC.,CATER BOWL/LIDS,Custom,908231
ST.CHARLES ANIMAL HOSPITAL,126 SAFEDGE COLLINS 11OZ 36/CS,2764 DOT FOODS  INC.,GLASSWARE,Custom,004362
ST.CHARLES ANIMAL HOSPITAL,21000 SIGNATURE MULTIFOLD TOWEL16/125,3735 GEORGIA-PACIFIC CORPORATION,TOWEL MULTIFOLD,Custom,450248
UM ST JOSEPH MEDICAL CENTER,7772-02 ES8 PURELL FOAM SOAP2/1200ML TF HEALTHCARE GENTLE,3790 GOJO INDUSTRIES INC.,SOAP HAND,Custom,511792
UM ST JOSEPH MEDICAL CENTER,957273280 SUMA SELECT 4/1GALRINSE AID WAREWASH,10781 DIVERSEY INC,PRESOAK,Custom,593157
UM ST JOSEPH MEDICAL CENTER,01499 GIANT ORANGE STRAW 4/300WRP   WRAPPED  8.35",7665 NATIONAL PAPER & PLASTICS CO.,STRAWS WRAPPED,Custom,230062
UM ST JOSEPH MEDICAL CENTER,200APBS 2OZ Black PLAS SOUFFLE2500/CS  CHESAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,SOUFFLE PLASTIC,Custom,031526
UM ST JOSEPH MEDICAL CENTER,BLEACH CHLOR-GLO  4/1GAL4942,11158 SPECTRUM SERVICES,DISINFECTANTS,Custom,510793
UM ST JOSEPH MEDICAL CENTER,20804 14X18 FIBER TRAY 100/CS,1950 HUHTAMAKI,TRAY FIBER,Custom,200052
UM ST JOSEPH MEDICAL CENTER,M4205B 5oz Black INCREDI BOWL740/CS,570 ANCHOR PACKAGING INC.,CONTAINER MICROWAVE,Custom,323608
UM SHORE HEALTH EASTON,YCI8-0009 9" DOME LID 126/CS,8720 PACTIV LLC,LID DINNERWARE,Custom,121409
UM SHORE HEALTH EASTON,ECO-9-3HW 9" 3COMPT HINGEWARE200/CS KRAFT COMPOSTABLE,3711 ECO-PRODUCTS  PBC,FIBER HINGE,Custom,150124
UM SHORE HEALTH EASTON,ECO-6HW 6" COMPOSTABLE HINGE4/100/CS,3711 ECO-PRODUCTS  PBC,FIBER HINGE,Custom,150304
UM SHORE HEALTH EASTON,TC8704472 14X19 TRAY COVER1M/CS 1MDC19 PLAIN WHITE,4150 HOFFMASTER GROUP INC,TRAYCOVERS,Custom,340055
UM SHORE HEALTH EASTON,1/6 HI-D THANK YOU TSHIRT BAG1M/CS 11.5X6.5X22 12.5MIC,4519 I.B.S. SOLUTIONS CORP,T-SHIRT BAG POLY,Custom,010225
UM SHORE HEALTH EASTON,6129777 GREASESTRIP PLUS 6/CS32OZ OVEN CLEANER 29777,2830 ECOLAB INC.,OVEN/GRILL CLEANER,Custom,513145
UM SHORE HEALTH EASTON,ECO-8-HW 8" 1COMP HINGEWARE200/CS  COMPOSTABLE KRAFT,3711 ECO-PRODUCTS  PBC,FIBER HINGE,Custom,150167
UM SHORE HEALTH EASTON,YMI9E 9" BLACK PLASTIC PLATEIMPACT  400/CS,8720 PACTIV LLC,PLATE IMPACT PLASTIC,Custom,042312
UM SHORE HEALTH EASTON,ALL DAY FOODSERVICE WIPER 200/CHESAPEAKE 12X21,1023 BERRY GLOBAL,WIPER FOODSERVICE,Custom,458000
UM SHORE HEALTH EASTON,LG PWDR FREE SYN GLOVE 400/C4/100 SYNTHETIC WITH ALOE,3940 HANDGARDS INC,VINYL GLOVES,Custom,330202
UM SHORE HEALTH EASTON,SMRE-12 12oz ECOTAINER HOT CUP1M/CS,3190 GRAPHIC PACKAGING INT'L LLC,COMPOSTABLE HOT CUPS,Custom,030152
UM SHORE HEALTH EASTON,*** PET12 12OZ PET Clear CUP 1M14OZ FLUSH CLEAR,2975 EATERY ESSENTIALS,CUP PET CLEAR,Custom,R100344
UM SHORE HEALTH EASTON,EXTRA LARGE PWDR FREE SYN GLOVE 400/C4/100 SYNTHETIC WITH ALOE,3940 HANDGARDS INC,VINYL GLOVES,Custom,330203
UM SHORE HEALTH EASTON,406050 WRP Black HWPP KNIFE 1M/,7665 NATIONAL PAPER & PLASTICS CO.,CUTLERY HWPP WRAPPED,Custom,131457
UM SHORE HEALTH EASTON,406048 WRP Black HWPP TSPOON 1M/,7665 NATIONAL PAPER & PLASTICS CO.,CUTLERY HWPP WRAPPED,Custom,131458
UM SHORE HEALTH EASTON,FL9PETNH FLAT LID NO SLOT 1M/CHESAPEAKE   PTLID-F92NS,2975 EATERY ESSENTIALS,LIDS COLD CUP,Custom,100358
UM SHORE HEALTH EASTON,CH88 HD POT/PAN SCRUB PAD 20CSBLUE  CHESAPEAKE,11834 ACS CLEANING PRODUCTS GROUP,PAD HAND MISCELLANEOUS,Custom,510696
UM SHORE HEALTH EASTON,100839776 SUMA PAN-CLEAN 2/CS2.5LTR POT&PAN DET J-FILL,10781 DIVERSEY INC,DISH DETERGENT LIQUID,Custom,543535
UM SHORE HEALTH EASTON,CHFIBER32B 32OZ FIBER BOWL 500/CS COMPOSTABLE 10/50/CS,7665 NATIONAL PAPER & PLASTICS CO.,FIBER BOWL COMPOSTABLE,Custom,152157
UM SHORE HEALTH EASTON,6700300 WETNAP FLAG PRINT 1M/6700300,11290 SPECIALTY QUALITY PACKAGING,WET NAPS,Custom,300059
UM SHORE HEALTH EASTON,12OZ WHT FOOD CONTAINER 1M20/50,2975 EATERY ESSENTIALS,CONTAINER PAPER FOOD,Custom,040011
UM SHORE HEALTH EASTON,LHRNB-16 Black DOME LOCK-BACKHOT CUP LID 1200/CS,3190 GRAPHIC PACKAGING INT'L LLC,LID HOT CUP,Custom,030240
UM SHORE HEALTH EASTON,3M 96HEX SCOUR PAD DUAL PURPSE15PADS/CS SCOTCH BRITE HEX,11515 3M,PAD HAND MISCELLANEOUS,Custom,519817
UM UPPER CHESAPEAKE MED CTR,5342CD 12oz PERFECT TOUCH 1MCS,3735 GEORGIA-PACIFIC CORPORATION,CUPS HOT,Custom,034206
UM UPPER CHESAPEAKE MED CTR,D9542 DOME LID WHITE 1M/CS,3735 GEORGIA-PACIFIC CORPORATION,LID HOT CUP,Custom,034040
UM UPPER CHESAPEAKE MED CTR,YCI8-1120 Clear 8" HINGE CONT1 SECT SMARTLOCK   200/CS,8720 PACTIV LLC,CLEAR HINGE CONTAINER,Custom,120120
UM UPPER CHESAPEAKE MED CTR,DVH1101 CLEAR HNG SAND WEDGE250/CS,570 ANCHOR PACKAGING INC.,CONTAINER DELI PET,Custom,321101
UM UPPER CHESAPEAKE MED CTR,TC8704472 14X19 TRAY COVER1M/CS 1MDC19 PLAIN WHITE,4150 HOFFMASTER GROUP INC,TRAYCOVERS,Custom,340055
UM UPPER CHESAPEAKE MED CTR,SSS51 Black SMARTSTOCK SPOONMWPS 24/40 CS,3735 GEORGIA-PACIFIC CORPORATION,CUTLERY SMARTSTOCK,Custom,130272
UM UPPER CHESAPEAKE MED CTR,SSF51 Black SMARTSTOCK FORK 960/24/40/CS  MWPS,3735 GEORGIA-PACIFIC CORPORATION,CUTLERY SMARTSTOCK,Custom,130270
UM UPPER CHESAPEAKE MED CTR,1/6 HI-D THANK YOU TSHIRT BAG1M/CS 11.5X6.5X22 12.5MIC,4519 I.B.S. SOLUTIONS CORP,T-SHIRT BAG POLY,Custom,010225
UM UPPER CHESAPEAKE MED CTR,43X47 1.8MIL Clear Canliner 100/CS56 GALLON FLAT PACK 100,4075 HERITAGE BAG COMPANY,CANLINER LIN/LOW,Custom,500151
UM UPPER CHESAPEAKE MED CTR,DN 2ply 8Fold White Dinner Napkin 20/150/cs,7665 NATIONAL PAPER & PLASTICS CO.,NAPKINS DINNER,Custom,430047
UM UPPER CHESAPEAKE MED CTR,PET20 20OZ CLEAR PET CUP 1M/CSPTC20-D98,2975 EATERY ESSENTIALS,CUP PET CLEAR,Custom,100346
UM UPPER CHESAPEAKE MED CTR,6X6+1" POLY LIP & TAPE BAGWITH RESEALABLE TAPE    1M/CS,2862 ELKAY PLASTICS COMPANY,LIP/TAPE POLYPRO PP BAG,Custom,490756
UM UPPER CHESAPEAKE MED CTR,406050 WRP Black HWPP KNIFE 1M/,7665 NATIONAL PAPER & PLASTICS CO.,CUTLERY HWPP WRAPPED,Custom,131457
UM UPPER CHESAPEAKE MED CTR,406048 WRP Black HWPP TSPOON 1M/,7665 NATIONAL PAPER & PLASTICS CO.,CUTLERY HWPP WRAPPED,Custom,131458
UM UPPER CHESAPEAKE MED CTR,FL32PET 32OZ Clear SLOT LID 500/CHESAPEAKE  PTLID-F107SS,2975 EATERY ESSENTIALS,LIDS COLD CUP,Custom,100357
UM UPPER CHESAPEAKE MED CTR,PET32 32OZ PET CLEAR CUP 300/CHESAPEAKE  PTC32-D107A,2975 EATERY ESSENTIALS,CUP PET CLEAR,Custom,100356
UM UPPER CHESAPEAKE MED CTR,95906928 SUMA DIVERPAK 4/9LBDISH MACHINE POWDER DETERGENT,10781 DIVERSEY INC,DISH DETERGENT POWDER,Custom,593037
UM UPPER CHESAPEAKE MED CTR,3-1/8"X220' THERMAL REGISTERCORE 7/16 50RL/CS,6452 LOLLICUP,THERMAL PAPER,Custom,261291
UM HARFORD MEMORIAL HOSPITAL,92961 10oz PERFECT TOUCH WHITEHOT CUP 1M/CS,3735 GEORGIA-PACIFIC CORPORATION,CUPS HOT,Custom,034215
UM HARFORD MEMORIAL HOSPITAL,5342CD 12oz PERFECT TOUCH 1MCS,3735 GEORGIA-PACIFIC CORPORATION,CUPS HOT,Custom,034206
UM HARFORD MEMORIAL HOSPITAL,LHRL-16 WHITE TEAR BACK LID 1M1M/CS FLAT,3190 GRAPHIC PACKAGING INT'L LLC,LID HOT CUP,Custom,030193
UM HARFORD MEMORIAL HOSPITAL,YCI8-1120 Clear 8" HINGE CONT1 SECT SMARTLOCK   200/CS,8720 PACTIV LLC,CLEAR HINGE CONTAINER,Custom,120120
UM HARFORD MEMORIAL HOSPITAL,SSF51 Black SMARTSTOCK FORK 960/24/40/CS  MWPS,3735 GEORGIA-PACIFIC CORPORATION,CUTLERY SMARTSTOCK,Custom,130270
UM HARFORD MEMORIAL HOSPITAL,32019 KRAFT DIXIE NAPKIN  6M/CECO CERTIFIED GREEN EASYNAP,3735 GEORGIA-PACIFIC CORPORATION,NAPKINS FOR DISPENSER,Custom,432002
UM HARFORD MEMORIAL HOSPITAL,***89460 ENMOTION ROLL TOWEL 6/800',3735 GEORGIA-PACIFIC CORPORATION,TOWEL ROLL,Custom,458942
UM HARFORD MEMORIAL HOSPITAL,7300BK BLACK INSERT DISH 2500/,2715 EASYPAK DSP LLC,DOUGLAS STEPHEN,Custom,110860
UM HARFORD MEMORIAL HOSPITAL,DVH1101 CLEAR HNG SAND WEDGE250/CS,570 ANCHOR PACKAGING INC.,CONTAINER DELI PET,Custom,321101
UM HARFORD MEMORIAL HOSPITAL,ECO-6HW 6" COMPOSTABLE HINGE4/100/CS,3711 ECO-PRODUCTS  PBC,FIBER HINGE,Custom,150304
UM HARFORD MEMORIAL HOSPITAL,D186CLMFH 9" PIZZA SLICE BOXTRIANGLE       220/CS,8720 PACTIV LLC,CARRYOUT TRAYS PAPER,Custom,440585
UM HARFORD MEMORIAL HOSPITAL,5756034 J-512 SANITIZER J-FILL2/2.5LTR NO RINSE,10781 DIVERSEY INC,WAREWSH SANITIZER,Custom,544403
UM HARFORD MEMORIAL HOSPITAL,100839776 SUMA PAN-CLEAN 2/CS2.5LTR POT&PAN DET J-FILL,10781 DIVERSEY INC,DISH DETERGENT LIQUID,Custom,543535
UM MEDICAL CENTER,200APBS 2OZ Black PLAS SOUFFLE2500/CS  CHESAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,SOUFFLE PLASTIC,Custom,031526
UM MEDICAL CENTER,HK1975A HOUSEHOLD ROLL TOWEL12/CS UNIVERSAL KRAFT 210SHT 12/CS,10620 ESSITY PROFESSIONAL HYGIENE,TOWEL HOUSEHOLD,Custom,451975
UM MEDICAL CENTER,200APL 2OZ SOUFFLE LID 2500/CS2OZ AND 1.5OZ  CHESAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,LIDS SOUFFLE,Custom,031530
UM MEDICAL CENTER,KPB225 KRAFT HINGE SAND CONT4X4X3 500/CS,3720 GENPAK LLC,FIBER HINGE,Custom,150415
UM MEDICAL CENTER,89480 ENMOTION ROLL TOWEL 6/CS800' KRAFT CORE EPA CERT,3735 GEORGIA-PACIFIC CORPORATION,TOWEL ROLL,Custom,458480
UM MEDICAL CENTER,Large Black Nitrile Gloves 1M/CS,10200 AMERCARE ROYAL  LLC,NITRILE GLOVES,Custom,330305
UM MEDICAL CENTER,FP048 48oz ROUND Black CONTAINER   300/CS,3720 GENPAK LLC,CONTAINER MICROWAVE,Custom,120170
UM MEDICAL CENTER,ACM182 18X2M FOODSERVICE FILM,570 ANCHOR PACKAGING INC.,FILM FOODSERVICE,Custom,310053
UPPER CHESAPEAKE MEDICAL CTR,FL12PET PET FLAT LID 10/100/CWITH  STRAW SLOT CHESAPEAKE,2975 EATERY ESSENTIALS,LIDS COLD CUP,Custom,100354
CALVERT SCHOOL,POWDER FREE GLOVE MD SYNTHETIC10/100  MED  CHESAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,SYNTHETIC GLOVES,Custom,330939
CALVERT SCHOOL,Heavyweight Polystyrene Black Knife  1m/cs,7665 NATIONAL PAPER & PLASTICS CO.,CUTLERY HWPS BULK,Custom,130436
CALVERT SCHOOL,30X45 .65MIL GRN CANLNR 25/8/CS LSR3045HMG 755157,11919 TYCO PLASTICS,CANLINER HIGH DENSITY ROLL,Custom,502462
CALVERT SCHOOL,290088 KRAFT TORK ROLL TOWEL 6/700',10620 ESSITY PROFESSIONAL HYGIENE,TOWEL ROLL,Custom,452900
CALVERT SCHOOL,1/6 57# KRAFT SACK 500/BDL80076  12X7X17,2780 DURO HILEX POLY LLC,BAG SACKS,Custom,010016
CALVERT SCHOOL,2108C-1 8OZ SQUEEZE BOTTLESTOCK 12/CS HINGED WHITE TOP,11545 TABLECRAFT PRODUCTS CO. INC.,SQUEEZE BOTTLES,Custom,212804
SURFSIDE TACO STAND,100863631 SUMA EDEN J-FILL2/2.5LTR FRUIT/VEGGIE WASH,10781 DIVERSEY INC,PRODUCE WASH,Custom,511826
SURFSIDE TACO STAND,BLEACH CHLOR-GLO  4/1GAL4942,11158 SPECTRUM SERVICES,DISINFECTANTS,Custom,510793
SURFSIDE TACO STAND,Heavyweight Polystyrene Black Fork 1M/CS,7665 NATIONAL PAPER & PLASTICS CO.,CUTLERY HWPS BULK,Custom,130435
SURFSIDE TACO STAND,LG POWDER FREE VINYL GLOVE 1M/10/100/CS VFL  CHESAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,VINYL GLOVES,Custom,330936
SURFSIDE TACO STAND,CHHC8W WHITE 8OZ HOT CUP 1M/CS,2975 EATERY ESSENTIALS,CUPS HOT,Custom,030125
