CUSTOMER,ITEM,VENDOR,COMMODITY CODE,PRICE Level,UNIT PRICE
RIVERSIDE TAPHOUSE,4030-25-200FC 1/3 FOIL STEAMPAN LID FULL CURL 200/CS,3900 HFA INC.,STEAM PAN ALUMINUM,Custom,40.80
RIVERSIDE TAPHOUSE,ECO-9HW 9" COMPOSTABLE HINGE200/CS   KRAFT  WHEAT,3711 ECO-PRODUCTS  PBC,FIBER HINGE,Custom,34.04
RIVERSIDE TAPHOUSE,ECO-6HW 6" COMPOSTABLE HINGE4/100/CS,3711 ECO-PRODUCTS  PBC,FIBER HINGE,Custom,28.41
RIVERSIDE TAPHOUSE,BLEACH CHLOR-GLO  4/1GAL4942,11158 SPECTRUM SERVICES,DISINFECTANTS,Custom,8.48
RIVERSIDE TAPHOUSE,PET32 32OZ PET CLEAR CUP 300/CHESAPEAKE  PTC32-D107A,2975 EATERY ESSENTIALS,CUP PET CLEAR,Custom,39.05
RIVERSIDE TAPHOUSE,NP310A 15X17 2PLY DIN NAP 3M1/8 FOLD WHITE DINNER NAPKIN,10620 ESSITY PROFESSIONAL HYGIENE,NAPKINS DINNER,Custom,32.15
RIVERSIDE TAPHOUSE,PET16 16OZ CLEAR PET CUP 1MPTC16-D98,2975 EATERY ESSENTIALS,CUP PET CLEAR,Custom,54.93
RIVERSIDE TAPHOUSE,FL12PET PET FLAT LID 10/100/CWITH  STRAW SLOT CHESAPEAKE,2975 EATERY ESSENTIALS,LIDS COLD CUP,Custom,25.49
RIVERSIDE TAPHOUSE,BRT900 900' KRAFT ROLL TOWEL 6/CSCHESAPEAKE,4401 AMERICAN PAPER CONVERTING,TOWEL ROLL,Custom,33.57
RIVERSIDE TAPHOUSE,JRT 2PLY 9" Jumbo Toilet Tissue 1000ft  12/cs,7728 NP&PC - SOFIDEL,TOILET TISSUE JUMBO,Custom,20.59
RIVERSIDE TAPHOUSE,FL32PET 32OZ Clear SLOT LID 500/CHESAPEAKE  PTLID-F107SS,2975 EATERY ESSENTIALS,LIDS COLD CUP,Custom,17.58
RIVERSIDE TAPHOUSE,38X58 1.7MIL Black Canliner 100/CSVCX-3858X FLAT PK,340 ALUF PLASTICS DIVISION,CANLINER LIN/LOW,Custom,17.98
RIVERSIDE TAPHOUSE,414038 KIT (Black F K,T-S, NAP)250/CS HWPS,7665 NATIONAL PAPER & PLASTICS CO.,CUTLERY KITS,Custom,23.80
RIVERSIDE TAPHOUSE,1114169 SANITIZER 4/2# KAY SOLIDSENSE,5700 KAY CHEMICAL COMPANY,WAREWSH SANITIZER,Custom,48.25
RIVERSIDE TAPHOUSE,AZU1L REFRESH AZURE FOAM SOAP6/1LTR  HAND SOAP,2496 DEB USA  INC.,SOAP HAND,Custom,37.02
RIVERSIDE TAPHOUSE,PET9 9OZ PET SQUAT CUP 1M/CSCLEAR   20/50/cs RPET,2975 EATERY ESSENTIALS,CUP PET CLEAR,Custom,50.52
RIVERSIDE TAPHOUSE,PET10 10OZ CLEAR PET CUP 1M/CPTC10-D78,2975 EATERY ESSENTIALS,CUP PET CLEAR,Custom,48.07
RIVERSIDE TAPHOUSE,PET20 20OZ CLEAR PET CUP 1M/CSPTC20-D98,2975 EATERY ESSENTIALS,CUP PET CLEAR,Custom,64.55
RIVERSIDE TAPHOUSE,PET24 24OZ PET CLEAR CUP 600/CPTC24-D98,2975 EATERY ESSENTIALS,CUP PET CLEAR,Custom,54.93
FUTURECARE CANTON HARBOR N/W,2543 BLACK 28QT WASTEBASKTFIRE RESISTANT,8822 RUBBERMAID COMMERCIAL PRODUCTS,WASTE INDOOR CAN,Custom,37.35
FUTURECARE CANTON HARBOR N/W,2610 GRAY 10GAL CONTAINER6/CS BRUTE,8822 RUBBERMAID COMMERCIAL PRODUCTS,WASTE UTILITY CANS,Custom,14.75
FUTURECARE CANTON HARBOR N/W,4254 OVER THE SPILL PAD 25/PK12PK/CS 15.75"1X14"W WITH HEADER,8822 RUBBERMAID COMMERCIAL PRODUCTS,DUSTPANS,Custom,19.07
ST.CHARLES ANIMAL HOSPITAL,180308 10X10 BITTERSWEET BEV2PLY 1M/CS (ORANGE) BEVNAP,4150 HOFFMASTER GROUP INC,NAPKIN BEVERAGE,Custom,38.50
ST.CHARLES ANIMAL HOSPITAL,CXP-3858X 38X58 Black Canliner 100 1.7MIL  COEX MICROBAN 55GAL,340 ALUF PLASTICS DIVISION,CANLINER LIN/LOW,Custom,32.50
ST.CHARLES ANIMAL HOSPITAL,EMI-601LP Clear NOTION DOME LID1M/CS,2863 EMI YOSHI INC.,CATER BOWL/LIDS,Custom,76.69
ST.CHARLES ANIMAL HOSPITAL,126 SAFEDGE COLLINS 11OZ 36/CS,2764 DOT FOODS  INC.,GLASSWARE,Custom,.00
ST.CHARLES ANIMAL HOSPITAL,21000 SIGNATURE MULTIFOLD TOWEL16/125,3735 GEORGIA-PACIFIC CORPORATION,TOWEL MULTIFOLD,Custom,2.044
UM ST JOSEPH MEDICAL CENTER,7772-02 ES8 PURELL FOAM SOAP2/1200ML TF HEALTHCARE GENTLE,3790 GOJO INDUSTRIES INC.,SOAP HAND,Custom,36.72
UM ST JOSEPH MEDICAL CENTER,957273280 SUMA SELECT 4/1GALRINSE AID WAREWASH,10781 DIVERSEY INC,PRESOAK,Custom,287.71
UM ST JOSEPH MEDICAL CENTER,01499 GIANT ORANGE STRAW 4/300WRP   WRAPPED  8.35",7665 NATIONAL PAPER & PLASTICS CO.,STRAWS WRAPPED,Custom,10.35
UM ST JOSEPH MEDICAL CENTER,200APBS 2OZ Black PLAS SOUFFLE2500/CS  CHESAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,SOUFFLE PLASTIC,Custom,17.50
UM ST JOSEPH MEDICAL CENTER,BLEACH CHLOR-GLO  4/1GAL4942,11158 SPECTRUM SERVICES,DISINFECTANTS,Custom,8.48
UM ST JOSEPH MEDICAL CENTER,20804 14X18 FIBER TRAY 100/CS,1950 HUHTAMAKI,TRAY FIBER,Custom,50.80
UM ST JOSEPH MEDICAL CENTER,M4205B 5oz Black INCREDI BOWL740/CS,570 ANCHOR PACKAGING INC.,CONTAINER MICROWAVE,Custom,38.85
UM SHORE HEALTH EASTON,YCI8-0009 9" DOME LID 126/CS,8720 PACTIV LLC,LID DINNERWARE,Custom,25.94
UM SHORE HEALTH EASTON,ECO-9-3HW 9" 3COMPT HINGEWARE200/CS KRAFT COMPOSTABLE,3711 ECO-PRODUCTS  PBC,FIBER HINGE,Custom,34.04
UM SHORE HEALTH EASTON,ECO-6HW 6" COMPOSTABLE HINGE4/100/CS,3711 ECO-PRODUCTS  PBC,FIBER HINGE,Custom,28.41
UM SHORE HEALTH EASTON,TC8704472 14X19 TRAY COVER1M/CS 1MDC19 PLAIN WHITE,4150 HOFFMASTER GROUP INC,TRAYCOVERS,Custom,32.35
UM SHORE HEALTH EASTON,1/6 HI-D THANK YOU TSHIRT BAG1M/CS 11.5X6.5X22 12.5MIC,4519 I.B.S. SOLUTIONS CORP,T-SHIRT BAG POLY,Custom,13.70
UM SHORE HEALTH EASTON,6129777 GREASESTRIP PLUS 6/CS32OZ OVEN CLEANER 29777,2830 ECOLAB INC.,OVEN/GRILL CLEANER,Custom,90.49
UM SHORE HEALTH EASTON,ECO-8-HW 8" 1COMP HINGEWARE200/CS  COMPOSTABLE KRAFT,3711 ECO-PRODUCTS  PBC,FIBER HINGE,Custom,26.62
UM SHORE HEALTH EASTON,YMI9E 9" BLACK PLASTIC PLATEIMPACT  400/CS,8720 PACTIV LLC,PLATE IMPACT PLASTIC,Custom,30.67
UM SHORE HEALTH EASTON,ALL DAY FOODSERVICE WIPER 200/CHESAPEAKE 12X21,1023 BERRY GLOBAL,WIPER FOODSERVICE,Custom,22.00
UM SHORE HEALTH EASTON,LG PWDR FREE SYN GLOVE 400/C4/100 SYNTHETIC WITH ALOE,3940 HANDGARDS INC,VINYL GLOVES,Custom,47.28
UM SHORE HEALTH EASTON,SMRE-12 12oz ECOTAINER HOT CUP1M/CS,3190 GRAPHIC PACKAGING INT'L LLC,COMPOSTABLE HOT CUPS,Custom,79.53
UM SHORE HEALTH EASTON,*** PET12 12OZ PET Clear CUP 1M14OZ FLUSH CLEAR,2975 EATERY ESSENTIALS,CUP PET CLEAR,Custom,38.00
UM SHORE HEALTH EASTON,EXTRA LARGE PWDR FREE SYN GLOVE 400/C4/100 SYNTHETIC WITH ALOE,3940 HANDGARDS INC,VINYL GLOVES,Custom,47.28
UM SHORE HEALTH EASTON,406050 WRP Black HWPP KNIFE 1M/,7665 NATIONAL PAPER & PLASTICS CO.,CUTLERY HWPP WRAPPED,Custom,16.60
UM SHORE HEALTH EASTON,406048 WRP Black HWPP TSPOON 1M/,7665 NATIONAL PAPER & PLASTICS CO.,CUTLERY HWPP WRAPPED,Custom,16.60
UM SHORE HEALTH EASTON,FL9PETNH FLAT LID NO SLOT 1M/CHESAPEAKE   PTLID-F92NS,2975 EATERY ESSENTIALS,LIDS COLD CUP,Custom,18.78
UM SHORE HEALTH EASTON,CH88 HD POT/PAN SCRUB PAD 20CSBLUE  CHESAPEAKE,11834 ACS CLEANING PRODUCTS GROUP,PAD HAND MISCELLANEOUS,Custom,5.16
UM SHORE HEALTH EASTON,100839776 SUMA PAN-CLEAN 2/CS2.5LTR POT&PAN DET J-FILL,10781 DIVERSEY INC,DISH DETERGENT LIQUID,Custom,35.16
UM SHORE HEALTH EASTON,CHFIBER32B 32OZ FIBER BOWL 500/CS COMPOSTABLE 10/50/CS,7665 NATIONAL PAPER & PLASTICS CO.,FIBER BOWL COMPOSTABLE,Custom,48.21
UM SHORE HEALTH EASTON,6700300 WETNAP FLAG PRINT 1M/6700300,11290 SPECIALTY QUALITY PACKAGING,WET NAPS,Custom,11.90
UM SHORE HEALTH EASTON,12OZ WHT FOOD CONTAINER 1M20/50,2975 EATERY ESSENTIALS,CONTAINER PAPER FOOD,Custom,44.15
UM SHORE HEALTH EASTON,LHRNB-16 Black DOME LOCK-BACKHOT CUP LID 1200/CS,3190 GRAPHIC PACKAGING INT'L LLC,LID HOT CUP,Custom,49.51
UM SHORE HEALTH EASTON,3M 96HEX SCOUR PAD DUAL PURPSE15PADS/CS SCOTCH BRITE HEX,11515 3M,PAD HAND MISCELLANEOUS,Custom,6.26
UM UPPER CHESAPEAKE MED CTR,5342CD 12oz PERFECT TOUCH 1MCS,3735 GEORGIA-PACIFIC CORPORATION,CUPS HOT,Custom,86.05
UM UPPER CHESAPEAKE MED CTR,D9542 DOME LID WHITE 1M/CS,3735 GEORGIA-PACIFIC CORPORATION,LID HOT CUP,Custom,34.70
UM UPPER CHESAPEAKE MED CTR,YCI8-1120 Clear 8" HINGE CONT1 SECT SMARTLOCK   200/CS,8720 PACTIV LLC,CLEAR HINGE CONTAINER,Custom,26.98
UM UPPER CHESAPEAKE MED CTR,DVH1101 CLEAR HNG SAND WEDGE250/CS,570 ANCHOR PACKAGING INC.,CONTAINER DELI PET,Custom,44.73
UM UPPER CHESAPEAKE MED CTR,TC8704472 14X19 TRAY COVER1M/CS 1MDC19 PLAIN WHITE,4150 HOFFMASTER GROUP INC,TRAYCOVERS,Custom,32.35
UM UPPER CHESAPEAKE MED CTR,SSS51 Black SMARTSTOCK SPOONMWPS 24/40 CS,3735 GEORGIA-PACIFIC CORPORATION,CUTLERY SMARTSTOCK,Custom,30.50
UM UPPER CHESAPEAKE MED CTR,SSF51 Black SMARTSTOCK FORK 960/24/40/CS  MWPS,3735 GEORGIA-PACIFIC CORPORATION,CUTLERY SMARTSTOCK,Custom,30.50
UM UPPER CHESAPEAKE MED CTR,1/6 HI-D THANK YOU TSHIRT BAG1M/CS 11.5X6.5X22 12.5MIC,4519 I.B.S. SOLUTIONS CORP,T-SHIRT BAG POLY,Custom,13.70
UM UPPER CHESAPEAKE MED CTR,43X47 1.8MIL Clear Canliner 100/CS56 GALLON FLAT PACK 100,4075 HERITAGE BAG COMPANY,CANLINER LIN/LOW,Custom,40.43
UM UPPER CHESAPEAKE MED CTR,DN 2ply 8Fold White Dinner Napkin 20/150/cs,7665 NATIONAL PAPER & PLASTICS CO.,NAPKINS DINNER,Custom,25.29
UM UPPER CHESAPEAKE MED CTR,PET20 20OZ CLEAR PET CUP 1M/CSPTC20-D98,2975 EATERY ESSENTIALS,CUP PET CLEAR,Custom,47.00
UM UPPER CHESAPEAKE MED CTR,6X6+1" POLY LIP & TAPE BAGWITH RESEALABLE TAPE    1M/CS,2862 ELKAY PLASTICS COMPANY,LIP/TAPE POLYPRO PP BAG,Custom,13.60
UM UPPER CHESAPEAKE MED CTR,406050 WRP Black HWPP KNIFE 1M/,7665 NATIONAL PAPER & PLASTICS CO.,CUTLERY HWPP WRAPPED,Custom,16.60
UM UPPER CHESAPEAKE MED CTR,406048 WRP Black HWPP TSPOON 1M/,7665 NATIONAL PAPER & PLASTICS CO.,CUTLERY HWPP WRAPPED,Custom,16.60
UM UPPER CHESAPEAKE MED CTR,FL32PET 32OZ Clear SLOT LID 500/CHESAPEAKE  PTLID-F107SS,2975 EATERY ESSENTIALS,LIDS COLD CUP,Custom,17.58
UM UPPER CHESAPEAKE MED CTR,PET32 32OZ PET CLEAR CUP 300/CHESAPEAKE  PTC32-D107A,2975 EATERY ESSENTIALS,CUP PET CLEAR,Custom,39.05
UM UPPER CHESAPEAKE MED CTR,95906928 SUMA DIVERPAK 4/9LBDISH MACHINE POWDER DETERGENT,10781 DIVERSEY INC,DISH DETERGENT POWDER,Custom,262.46
UM UPPER CHESAPEAKE MED CTR,3-1/8"X220' THERMAL REGISTERCORE 7/16 50RL/CS,6452 LOLLICUP,THERMAL PAPER,Custom,42.00
UM HARFORD MEMORIAL HOSPITAL,32019 KRAFT DIXIE NAPKIN  6M/CECO CERTIFIED GREEN EASYNAP,3735 GEORGIA-PACIFIC CORPORATION,NAPKINS FOR DISPENSER,Custom,46.25
UM HARFORD MEMORIAL HOSPITAL,***89460 ENMOTION ROLL TOWEL 6/800',3735 GEORGIA-PACIFIC CORPORATION,TOWEL ROLL,Custom,53.60
UM HARFORD MEMORIAL HOSPITAL,7300BK BLACK INSERT DISH 2500/,2715 EASYPAK DSP LLC,DOUGLAS STEPHEN,Custom,32.02
UM HARFORD MEMORIAL HOSPITAL,DVH1101 CLEAR HNG SAND WEDGE250/CS,570 ANCHOR PACKAGING INC.,CONTAINER DELI PET,Custom,44.73
UM HARFORD MEMORIAL HOSPITAL,ECO-6HW 6" COMPOSTABLE HINGE4/100/CS,3711 ECO-PRODUCTS  PBC,FIBER HINGE,Custom,28.41
UM HARFORD MEMORIAL HOSPITAL,D186CLMFH 9" PIZZA SLICE BOXTRIANGLE       220/CS,8720 PACTIV LLC,CARRYOUT TRAYS PAPER,Custom,25.00
UM HARFORD MEMORIAL HOSPITAL,5756034 J-512 SANITIZER J-FILL2/2.5LTR NO RINSE,10781 DIVERSEY INC,WAREWSH SANITIZER,Custom,47.01
UM HARFORD MEMORIAL HOSPITAL,100839776 SUMA PAN-CLEAN 2/CS2.5LTR POT&PAN DET J-FILL,10781 DIVERSEY INC,DISH DETERGENT LIQUID,Custom,35.16
UM HARFORD MEMORIAL HOSPITAL,92961 10oz PERFECT TOUCH WHITEHOT CUP 1M/CS,3735 GEORGIA-PACIFIC CORPORATION,CUPS HOT,Custom,74.50
UM HARFORD MEMORIAL HOSPITAL,5342CD 12oz PERFECT TOUCH 1MCS,3735 GEORGIA-PACIFIC CORPORATION,CUPS HOT,Custom,86.05
UM HARFORD MEMORIAL HOSPITAL,LHRL-16 WHITE TEAR BACK LID 1M1M/CS FLAT,3190 GRAPHIC PACKAGING INT'L LLC,LID HOT CUP,Custom,22.01
UM HARFORD MEMORIAL HOSPITAL,YCI8-1120 Clear 8" HINGE CONT1 SECT SMARTLOCK   200/CS,8720 PACTIV LLC,CLEAR HINGE CONTAINER,Custom,26.98
UM HARFORD MEMORIAL HOSPITAL,SSF51 Black SMARTSTOCK FORK 960/24/40/CS  MWPS,3735 GEORGIA-PACIFIC CORPORATION,CUTLERY SMARTSTOCK,Custom,30.50
UM MEDICAL CENTER,HK1975A HOUSEHOLD ROLL TOWEL12/CS UNIVERSAL KRAFT 210SHT 12/CS,10620 ESSITY PROFESSIONAL HYGIENE,TOWEL HOUSEHOLD,Custom,22.99
UM MEDICAL CENTER,200APL 2OZ SOUFFLE LID 2500/CS2OZ AND 1.5OZ  CHESAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,LIDS SOUFFLE,Custom,22.25
UM MEDICAL CENTER,KPB225 KRAFT HINGE SAND CONT4X4X3 500/CS,3720 GENPAK LLC,FIBER HINGE,Custom,51.00
UM MEDICAL CENTER,89480 ENMOTION ROLL TOWEL 6/CS800' KRAFT CORE EPA CERT,3735 GEORGIA-PACIFIC CORPORATION,TOWEL ROLL,Custom,51.50
UM MEDICAL CENTER,Large Black Nitrile Gloves 1M/CS,10200 AMERCARE ROYAL  LLC,NITRILE GLOVES,Custom,87.59
UM MEDICAL CENTER,FP048 48oz ROUND Black CONTAINER   300/CS,3720 GENPAK LLC,CONTAINER MICROWAVE,Custom,62.58
UM MEDICAL CENTER,ACM182 18X2M FOODSERVICE FILM,570 ANCHOR PACKAGING INC.,FILM FOODSERVICE,Custom,12.39
UM MEDICAL CENTER,200APBS 2OZ Black PLAS SOUFFLE2500/CS  CHESAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,SOUFFLE PLASTIC,Custom,17.50
UPPER CHESAPEAKE MEDICAL CTR,FL12PET PET FLAT LID 10/100/CWITH  STRAW SLOT CHESAPEAKE,2975 EATERY ESSENTIALS,LIDS COLD CUP,Custom,18.56
CALVERT SCHOOL,POWDER FREE GLOVE MD SYNTHETIC10/100  MED  CHESAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,SYNTHETIC GLOVES,Custom,89.75
CALVERT SCHOOL,Heavyweight Polystyrene Black Knife  1m/cs,7665 NATIONAL PAPER & PLASTICS CO.,CUTLERY HWPS BULK,Custom,22.00
CALVERT SCHOOL,30X45 .65MIL GRN CANLNR 25/8/CS LSR3045HMG 755157,11919 TYCO PLASTICS,CANLINER HIGH DENSITY ROLL,Custom,30.79
CALVERT SCHOOL,2108C-1 8OZ SQUEEZE BOTTLESTOCK 12/CS HINGED WHITE TOP,11545 TABLECRAFT PRODUCTS CO. INC.,SQUEEZE BOTTLES,Custom,25.00
CALVERT SCHOOL,290088 KRAFT TORK ROLL TOWEL 6/700',10620 ESSITY PROFESSIONAL HYGIENE,TOWEL ROLL,Custom,8.462
CALVERT SCHOOL,1/6 57# KRAFT SACK 500/BDL80076  12X7X17,2780 DURO HILEX POLY LLC,BAG SACKS,Custom,44.91
SURFSIDE TACO STAND,100863631 SUMA EDEN J-FILL2/2.5LTR FRUIT/VEGGIE WASH,10781 DIVERSEY INC,PRODUCE WASH,Custom,118.00
SURFSIDE TACO STAND,BLEACH CHLOR-GLO  4/1GAL4942,11158 SPECTRUM SERVICES,DISINFECTANTS,Custom,8.48
SURFSIDE TACO STAND,Heavyweight Polystyrene Black Fork 1M/CS,7665 NATIONAL PAPER & PLASTICS CO.,CUTLERY HWPS BULK,Custom,15.59
SURFSIDE TACO STAND,LG POWDER FREE VINYL GLOVE 1M/10/100/CS VFL  CHESAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,VINYL GLOVES,Custom,54.19
SURFSIDE TACO STAND,CHHC8W WHITE 8OZ HOT CUP 1M/CS,2975 EATERY ESSENTIALS,CUPS HOT,Custom,25.00
SURFSIDE TACO STAND,CXP-3858X 38X58 Black Canliner 100 1.7MIL  COEX MICROBAN 55GAL,340 ALUF PLASTICS DIVISION,CANLINER LIN/LOW,Custom,19.47
SURFSIDE TACO STAND,89460 ENMOTION ROLL TOWEL 6/CS800' WHITE,3735 GEORGIA-PACIFIC CORPORATION,TOWEL ROLL,Custom,53.60
SURFSIDE TACO STAND,TT2PLY 2PLY T.T. 96/500/CS4X3.5 CHESAPEAKE LABEL,4401 AMERICAN PAPER CONVERTING,TOILET TISSUE TT 2PLY,Custom,25.96
SURFSIDE TACO STAND,DPI-9X7-WGP-B 7X9 LIME GREENBASE CONT 500/CS,2624 DIRECT PACK EAST LLC,BOX DINNER DESTER,Custom,103.60
SURFSIDE TACO STAND,PGC45112CT DAWN MANUAL POT/PAN8/38OZ   BLUE,10053 S.P. RICHARDS COMPANY,DISH DETERGENT LIQUID,Custom,34.24
SURFSIDE TACO STAND,89480 ENMOTION ROLL TOWEL 6/CS800' KRAFT CORE EPA CERT,3735 GEORGIA-PACIFIC CORPORATION,TOWEL ROLL,Custom,90.56
SURFSIDE TACO STAND,38X58 1.7MIL Black Canliner 100/CSVCX-3858X FLAT PK,340 ALUF PLASTICS DIVISION,CANLINER LIN/LOW,Custom,17.98
SURFSIDE TACO STAND,200APS 2OZ Clear SOUFFLE 2500/CSPLASTIC   CHESAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,SOUFFLE PLASTIC,Custom,17.50
SURFSIDE TACO STAND,200APL 2OZ SOUFFLE LID 2500/CS2OZ AND 1.5OZ  CHESAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,LIDS SOUFFLE,Custom,17.00
SURFSIDE TACO STAND,SURFSIDE LARGE SHOPPER14.5X9X16.25     200/CS,11890 TULSACK,SHOPPERS BROWN,Custom,189.20
SURFSIDE TACO STAND,SURFSIDE 16OZ CLEAR CUPKC16 CLEAR    1M/CS,3120 FABRI KAL CORP.,CUP PET CLEAR,Custom,109.49
SURFSIDE TACO STAND,48OZ PET SQUARE BOWL 2/90,2975 EATERY ESSENTIALS,PET ENTREE BOWLS,Custom,35.56
SURFSIDE TACO STAND,*** WHT POLYPRO T-SPOON 1M/MWPP,7665 NATIONAL PAPER & PLASTICS CO.,CUTLERY MWPP,Custom,5.57
SURFSIDE TACO STAND,ACM182 18X2M FOODSERVICE FILM,570 ANCHOR PACKAGING INC.,FILM FOODSERVICE,Custom,12.39
SURFSIDE TACO STAND,20# KRFT SO BAGS TALL 500/BDL 8-1/4x5-1/4x16-1/4,6246 ESSENDANT,BAGS GROCERY KRAFT,Custom,30.45
JETTIES INC,1905-02 PURELL FOAM 2/1200MLLTX-12 SANITIZER,3790 GOJO INDUSTRIES INC.,SANITIZER HAND,Custom,75.00
JETTIES INC,30X37 10MIC Clear Canliner 20/2520-30 GALLON,4519 I.B.S. SOLUTIONS CORP,CANLINER HIGH DENSITY ROLL,Custom,22.00
JETTIES INC,ECO-8-3HW 8" 3COMP HINGEWARE200/CS  COMPOSTABLE,3711 ECO-PRODUCTS  PBC,FIBER HINGE,Custom,26.62
JETTIES  DOWNTOWN,DBWH21-1B BOUFFANT CAP 1MDISPENSE BOX 10/100,10677 THE SAFETY ZONE LLC,HATS/HAIRNETS,Custom,30.00
JETTIES  DOWNTOWN,89460 ENMOTION ROLL TOWEL 6/CS800' WHITE,3735 GEORGIA-PACIFIC CORPORATION,TOWEL ROLL,Custom,75.00
JETTIES,DX906E KRAFT XPRESSNAP 12/500/UNIVERSAL,10620 ESSITY PROFESSIONAL HYGIENE,NAPKINS FOR DISPENSER,Custom,62.75
JETTIES,4MG WHITE SILVERWARE BAG 2M/CS2.75"X10",3266 FISCHER PAPER PRODUCTS  INC.,BAG SILVERWARE,Custom,10.37
JOE'S SEAFOOD,BLEACH CHLOR-GLO  4/1GAL4942,11158 SPECTRUM SERVICES,DISINFECTANTS,Custom,8.48
JOE'S SEAFOOD,TR-SC-U8 8x6 FIBER TRAY 400/CS,13337 WORLD CENTRIC,FIBER BOWL COMPOSTABLE,Custom,56.41
BRIGHTVIEW SEVERNA PARK,ECO-9HW 9" COMPOSTABLE HINGE200/CS   KRAFT  WHEAT,3711 ECO-PRODUCTS  PBC,FIBER HINGE,Custom,68.00
BRIGHTVIEW SEVERNA PARK,CHPP66B 6" Black PP HNG CONT 300MFPP CHEAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,POLYPRO HINGE,Custom,28.00
ATWATER'S,CHPP991B 1-COMP 9" HINGE CONTCHESAPEAKE  150/CS BLACK MFPP,7665 NATIONAL PAPER & PLASTICS CO.,POLYPRO HINGE,Custom,23.00
TONY & JOE'S SEAFOOD RESTAURAN,2531 BLACK LOBBY PRO DUST PAN 6/CS,8822 RUBBERMAID COMMERCIAL PRODUCTS,DUSTPANS,Custom,97.50
CW INGLESIDE AT KING FARM,94995295 EMEREL CREME CLEANSER12/32OZ,10781 DIVERSEY INC,RESTROOM CLEANER,Custom,40.80
CW INGLESIDE AT KING FARM,MED POWDR FREE LATEX GLOVE 1M10/100,10677 THE SAFETY ZONE LLC,LATEX GLOVES,Custom,67.93
CW INGLESIDE AT KING FARM,MB578 WHITE MULTIFOLD TOWEL 16/135/CSTORK 3 PANEL PREMIUM SOFT,10620 ESSITY PROFESSIONAL HYGIENE,TOWEL MULTIFOLD,Custom,24.35
CW INGLESIDE AT KING FARM,19880/01 2PLY T.T. 80/550/CSENVISION,3735 GEORGIA-PACIFIC CORPORATION,TOILET TISSUE TT 2PLY,Custom,41.05
CW INGLESIDE AT KING FARM,LG POWDR FREE LATEX GLOVE 10/100/CS  6MIL,10677 THE SAFETY ZONE LLC,LATEX GLOVES,Custom,67.93
CW INGLESIDE AT KING FARM,6100909 STAINBLASTER POWER PAK12/1.2# RECLAIM WHITE,2830 ECOLAB INC.,LAUNDRY CHEMICAL,Custom,116.32
CW INGLESIDE AT KING FARM,6100910 STAINBLASTER POWER PAK12/1# RECLAIM COLOR,2830 ECOLAB INC.,LAUNDRY CHEMICAL,Custom,99.63
CW INGLESIDE AT KING FARM,CH74 SCRUB SPONGE MED 20/CSYELLOW/GREEN CHESAPEAKE,11834 ACS CLEANING PRODUCTS GROUP,PAD HAND MISCELLANEOUS,Custom,10.81
CW INGLESIDE AT KING FARM,100919352 CREW TILE/GROUT 12CS32OZ  REJUVENATOR,10781 DIVERSEY INC,RESTROOM CLEANER,Custom,31.85
CW INGLESIDE AT KING FARM,6101659 HS SOLID DETERGENT4/3# LAUNDRY DETERGENT,2830 ECOLAB INC.,LAUNDRY CHEMICAL,Custom,180.83
CW INGLESIDE AT KING FARM,20603 WHT C-FOLD TOWEL 2400/CSACCLAIM,3735 GEORGIA-PACIFIC CORPORATION,TOWEL C-FOLD,Custom,24.75
CW INGLESIDE AT KING FARM,89430 ENMOTION ROLL TOWEL 6/C700' WHITE 8" RECYCLED CONTENT,3735 GEORGIA-PACIFIC CORPORATION,TOWEL ROLL,Custom,58.80
CW INGLESIDE AT KING FARM,4013111 ONE SHOT LOTION SOAP4/800ML,8822 RUBBERMAID COMMERCIAL PRODUCTS,SOAP HAND,Custom,32.48
HARBOR EAST DELI,ATLAS 10X7X12 PAPER SHOPPER WHITE BAG PRINTED BLACK 300/CS,5670 KAL PAC CORP.,BAG HEAVY DUTY RETAIL,Custom,78.60
HARBOR EAST DELI,PET16 16OZ CLEAR PET CUP 1MPTC16-D98,2975 EATERY ESSENTIALS,CUP PET CLEAR,Custom,40.00
COPPER KITCHEN INC,BLACK NITRILE GLOVES EXTRA LARGE 1M/CS,10200 AMERCARE ROYAL  LLC,NITRILE GLOVES,Custom,87.59
MARTIN'S WEST,POLYPRO PK LID Clear DELI 500/,3120 FABRI KAL CORP.,LIDS DELI,Custom,19.25
MARTIN'S WEST,200APBS 2OZ Black PLAS SOUFFLE2500/CS  CHESAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,SOUFFLE PLASTIC,Custom,22.00
MARTIN'S WEST,WHBRG-HOAGIE HOAGIE HINGEWARE250/CS WHITE SUGARCANE,3711 ECO-PRODUCTS  PBC,FIBER HINGE,Custom,29.85
